epoch,train,val
128,0.0026480720844119787,0.0028731590136885643
129,0.0026453423779457808,0.0028701492119580507
130,0.0026425858959555626,0.0028671659529209137
131,0.0026398140471428633,0.002864209236577153
132,0.002637046854943037,0.0028612669557332993
133,0.0026342954952269793,0.002858312800526619
134,0.002631555078551173,0.0028553155716508627
135,0.0026288118679076433,0.0028522550128400326
136,0.002626053523272276,0.002849129494279623
137,0.00262327678501606,0.002845956012606621
138,0.002620488405227661,0.002842761343345046
139,0.0026176990941166878,0.0028395685367286205
140,0.0026149125769734383,0.0028363896999508142
141,0.0026121262926608324,0.0028332301881164312
142,0.0026093318592756987,0.002830087672919035
143,0.002606523223221302,0.0028269593603909016
144,0.0026037003844976425,0.002823841292411089
145,0.0026008670683950186,0.002820726716890931
146,0.0025980272330343723,0.0028176032938063145
147,0.002595182741060853,0.002814457518979907
148,0.0025923310313373804,0.002811276353895664
149,0.0025894667487591505,0.002808056306093931
150,0.002586588030681014,0.0028048017993569374
151,0.0025836958084255457,0.002801520749926567
152,0.0025807919446378946,0.002798226894810796
153,0.0025778785347938538,0.0027949281502515078
154,0.002574955578893423,0.002791629871353507
155,0.0025720209814608097,0.002788333920761943
156,0.0025690721813589334,0.0027850393671542406
157,0.0025661089457571507,0.002781742950901389
158,0.0025631324388086796,0.0027784397825598717
159,0.0025601431261748075,0.0027751228772103786
160,0.002557142172008753,0.002771784784272313
161,0.002554129110649228,0.0027684203814715147
162,0.002551101613789797,0.0027650268748402596
163,0.0025480594485998154,0.002761606127023697
164,0.0025450021494179964,0.0027581623289734125
165,0.0025419306475669146,0.0027547013014554977
166,0.002538845641538501,0.0027512283995747566
167,0.0025357462000101805,0.0027477461844682693
168,0.00253263209015131,0.002744256518781185
169,0.0025295023806393147,0.0027407582383602858
170,0.0025263563729822636,0.002737249480560422
171,0.0025231954641640186,0.0027337262872606516
172,0.0025200187228620052,0.0027301849331706762
173,0.002516826381906867,0.0027266223914921284
174,0.0025136179756373167,0.002723035169765353
175,0.0025103935040533543,0.002719423035159707
176,0.002507152035832405,0.002715787384659052
177,0.002503893803805113,0.0027121310122311115
178,0.00250061834231019,0.00270845671184361
179,0.002497326349839568,0.002704767044633627
180,0.0024940173607319593,0.002701063407585025
181,0.0024906902108341455,0.002697344869375229
182,0.002487345365807414,0.00269361212849617
183,0.002483982825651765,0.002689862158149481
184,0.0024806021247059107,0.0026860928628593683
185,0.0024772025644779205,0.0026823016814887524
186,0.0024737848434597254,0.0026784874498844147
187,0.0024703482631593943,0.0026746487710624933
188,0.00246689235791564,0.002670785877853632
189,0.002463416662067175,0.0026669001672416925
190,0.002459922106936574,0.0026629932690411806
191,0.0024564070627093315,0.00265906541608274
192,0.0024528722278773785,0.0026551189366728067
193,0.0024493171367794275,0.0026511528994888067
194,0.002445741556584835,0.0026471668388694525
195,0.00244214478880167,0.0026431591250002384
196,0.0024385270662605762,0.00263912882655859
197,0.00243488815613091,0.0026350743137300014
198,0.0024312271270900965,0.0026309939566999674
199,0.002427544677630067,0.0026268872898072004
200,0.002423839643597603,0.0026227545458823442
201,0.002420112257823348,0.002618596190586686
202,0.002416362054646015,0.0026144124567508698
203,0.0024125883355736732,0.002610204741358757
204,0.0024087917990982533,0.002605972345918417
205,0.0024049715138971806,0.0026017155032604933
206,0.002401127014309168,0.002597433514893055
207,0.002397258300334215,0.002593125682324171
208,0.002393364906311035,0.0025887899100780487
209,0.002389446599408984,0.0025844264309853315
210,0.002385502913966775,0.0025800338480621576
211,0.0023815331514924765,0.0025756116956472397
212,0.0023775380104780197,0.0025711599737405777
213,0.0023735163267701864,0.0025666789151728153
214,0.002369467867538333,0.00256216898560524
215,0.0023653926327824593,0.0025576292537152767
216,0.0023612899240106344,0.0025530613493174314
217,0.0023571595083922148,0.0025484629441052675
218,0.0023530006874352694,0.002543834038078785
219,0.002348813461139798,0.002539173699915409
220,0.002344597363844514,0.0025344809982925653
221,0.002340352162718773,0.0025297554675489664
222,0.0023360769264400005,0.0025249961763620377
223,0.0023317718878388405,0.002520203124731779
224,0.002327436115592718,0.0025153758469969034
225,0.00232306937687099,0.002510514808818698
226,0.0023186716716736555,0.002505619078874588
227,0.0023142413701862097,0.0025006886571645737
228,0.0023097796365618706,0.0024957233108580112
229,0.0023052848409861326,0.002490721642971039
230,0.0023007572162896395,0.0024856834206730127
231,0.002296195598319173,0.002480607246980071
232,0.0022915999870747328,0.0024754933547228575
233,0.002286969916895032,0.0024703405797481537
234,0.0022823046892881393,0.0024651482235640287
235,0.0022776040714234114,0.0024599165190011263
236,0.002272867364808917,0.0024546447675675154
237,0.002268094103783369,0.0024493327364325523
238,0.0022632840555161238,0.0024439797271043062
239,0.0022584362886846066,0.002438585041090846
240,0.0022535501047968864,0.002433147979900241
241,0.00224862527102232,0.002427667612209916
242,0.0022436610888689756,0.0024221434723585844
243,0.002238657558336854,0.002416574861854315
244,0.0022336135152727365,0.0024109603837132454
245,0.0022285282611846924,0.0024053009692579508
246,0.0022234017960727215,0.0023995942901819944
247,0.002218232722952962,0.0023938410449773073
248,0.0022130210418254137,0.002388040302321315
249,0.002207766054198146,0.0023821908980607986
250,0.002202467294409871,0.0023762923665344715
251,0.002197123132646084,0.0023703440092504025
252,0.0021917338017374277,0.0023643451277166605
253,0.0021862986031919718,0.0023582938592880964
254,0.0021808166056871414,0.002352190436795354
255,0.0021752871107310057,0.0023460336960852146
256,0.0021697096526622772,0.0023398229386657476
257,0.002164083067327738,0.002333558164536953
258,0.0021584066562354565,0.0023272368125617504
259,0.002152680419385433,0.002320859581232071
260,0.002146902959793806,0.002314424840733409
261,0.002141073113307357,0.0023079318925738335
262,0.0021351908799260855,0.0023013795726001263
263,0.0021292550954967737,0.0022947669494897127
264,0.0021232650615274906,0.002288093324750662
265,0.002117219613865018,0.002281357767060399
266,0.0021111180540174246,0.0022745586466044188
267,0.0021049596834927797,0.0022676954977214336
268,0.002098743338137865,0.002260767389088869
269,0.0020924685522913933,0.0022537733893841505
270,0.0020861339289695024,0.0022467123344540596
271,0.002079738536849618,0.0022395828273147345
272,0.002073281677439809,0.002232383470982313
273,0.0020667624194175005,0.002225114032626152
274,0.002060179365798831,0.0022177724167704582
275,0.0020535318180918694,0.0022103581577539444
276,0.0020468190778046846,0.0022028698585927486
277,0.0020400392822921276,0.0021953063551336527
278,0.0020331917330622673,0.0021876662503927946
279,0.0020262752659618855,0.002179948380216956
280,0.0020192889496684074,0.0021721511147916317
281,0.0020122318528592587,0.002164273988455534
282,0.00200510211288929,0.00215631490573287
283,0.00199789903126657,0.002148272469639778
284,0.0019906216766685247,0.002140145981684327
285,0.001983267953619361,0.002131933346390724
286,0.0019758371636271477,0.0021236338652670383
287,0.0019683283753693104,0.0021152456756681204
288,0.0019607399590313435,0.0021067666821181774
289,0.001953070517629385,0.002098196418955922
290,0.0019453184213489294,0.0020895327907055616
291,0.0019374832045286894,0.0020807741675525904
292,0.0019295625388622284,0.0020719191525131464
293,0.0019215557258576155,0.002062966348603368
294,0.0019134612521156669,0.0020539136603474617
295,0.0019052772549912333,0.0020447601564228535
296,0.0018970025703310966,0.0020355037413537502
297,0.0018886358011513948,0.0020261425524950027
298,0.0018801753176376224,0.0020166749600321054
299,0.0018716196063905954,0.0020070995669811964
300,0.0018629672704264522,0.001997414045035839
301,0.0018542164471000433,0.001987617230042815
302,0.0018453659722581506,0.001977707492187619
303,0.0018364140996709466,0.001967682270333171
304,0.0018273591995239258,0.001957540400326252
305,0.0018181997584179044,0.001947280135937035
306,0.0018089342629536986,0.0019368990324437618
307,0.0017995608504861593,0.001926395925693214
308,0.0017900782404467463,0.001915768370963633
309,0.0017804845701903105,0.001905015204101801
310,0.0017707786755636334,0.0018941345624625683
311,0.0017609583446756005,0.0018831246998161077
312,0.0017510224133729935,0.0018719832878559828
313,0.0017409693682566285,0.001860709162428975
314,0.0017307978123426437,0.0018493006937205791
315,0.0017205056501552463,0.0018377559026703238
316,0.0017100918339565396,0.0018260735087096691
317,0.0016995551995933056,0.0018142516491934657
318,0.001688893884420395,0.0018022892763838172
319,0.0016781070735305548,0.0017901846440508962
320,0.0016671931371092796,0.0017779364716261625
321,0.0016561512602493167,0.0017655437113717198
322,0.0016449802787974477,0.0017530054319649935
323,0.001633679261431098,0.0017403204692527652
324,0.0016222475096583366,0.0017274875426664948
325,0.0016106839757412672,0.0017145071178674698
326,0.0015989881940186024,0.001701377797871828
327,0.0015871601644903421,0.0016880996990948915
328,0.0015751990722492337,0.0016746720066294074
329,0.0015631052665412426,0.001661095768213272
330,0.0015508787473663688,0.0016473712166771293
331,0.0015385198639705777,0.0016334984684363008
332,0.0015260294312611222,0.001619478571228683
333,0.0015134080313146114,0.0016053131548687816
334,0.0015006568282842636,0.0015910034999251366
335,0.0014877774519845843,0.0015765514690428972
336,0.0014747715322300792,0.0015619593905285
337,0.0014616408152505755,0.0015472297091037035
338,0.001448388327844441,0.0015323660336434841
339,0.0014350166311487556,0.0015173712745308876
340,0.001421528635546565,0.0015022498555481434
341,0.0014079281827434897,0.0014870059676468372
342,0.00139421911444515,0.0014716441510245204
343,0.001380405854433775,0.0014561701100319624
344,0.0013664931757375598,0.0014405898982658982
345,0.001352486782707274,0.0014249096857383847
346,0.0013383919140323997,0.0014091365737840533
347,0.0013242149725556374,0.0013932776637375355
348,0.0013099625939503312,0.00137734180316329
349,0.0012956422287970781,0.001361336326226592
350,0.0012812612112611532,0.0013452712446451187
351,0.0012668276904150844,0.001329155988059938
352,0.001252350164577365,0.001313000451773405
353,0.001237837946973741,0.0012968151131644845
354,0.001223300234414637,0.0012806113809347153
355,0.0012087466893717647,0.0012644005473703146
356,0.00119418790563941,0.0012481947196647525
357,0.0011796338949352503,0.0012320061214268208
358,0.00116509641520679,0.0012158473255112767
359,0.0011505861766636372,0.0011997316032648087
360,0.001136114588007331,0.0011836717603728175
361,0.0011216937564313412,0.0011676815338432789
362,0.0011073352070525289,0.0011517746606841683
363,0.0010930512798950076,0.0011359648779034615
364,0.001078854314982891,0.0011202659225091338
365,0.0010647560702636838,0.0011046919971704483
366,0.0010507692350074649,0.001089256489649415
367,0.0010369059164077044,0.0010739739518612623
368,0.001023178338073194,0.0010588569566607475
369,0.001009598490782082,0.0010439195903018117
370,0.0009961783653125167,0.0010291750077158213
371,0.000982929370366037,0.0010146357817575336
372,0.0009698633220978081,0.0010003148345276713
373,0.0009569909307174385,0.0009862236911430955
374,0.0009443232556805015,0.0009723742841742933
375,0.000931870483327657,0.0009587779641151428
376,0.0009196426835842431,0.000945444218814373
377,0.0009076489950530231,0.0009323844569735229
378,0.0008958984981290996,0.0009196058381348848
379,0.0008843995165079832,0.0009071191889233887
380,0.0008731596753932536,0.0008949293987825513
381,0.000862186192534864,0.0008830472361296415
382,0.0008514852961525321,0.0008714725845493376
383,0.0008410626323893666,0.0008602224988862872
384,0.0008309233817271888,0.0008492771885357797
385,0.0008210713276639581,0.0008386925328522921
386,0.000811510719358921,0.0008283549686893821
387,0.0008022451656870544,0.0008185647893697023
388,0.0007932941662147641,0.0008087240275926888
389,0.0007847603410482407,0.0008015296189114451
390,0.0007774780970066786,0.0007983831455931067
391,0.0007776223355904222,0.0008392489398829639
392,0.0008117419201880693,0.0008721687481738627
393,0.0008548109326511621,0.0007964076939970255
394,0.0007725570467300713,0.0007880458724685013
395,0.0007650365587323904,0.0008195570553652942
396,0.0008038345840759575,0.0007541843224316835
397,0.000734774221200496,0.0007894749869592488
398,0.000766725919675082,0.0007681183633394539
399,0.0007532405434176326,0.0007382738403975964
400,0.0007225061999633908,0.0007756179547868669
401,0.0007541010272689164,0.0007278102566488087
402,0.0007127177668735385,0.0007400631438940763
403,0.000726517871953547,0.0007398148882202804
404,0.0007211962365545332,0.0007152908947318792
405,0.000699370342772454,0.0007304094033315778
406,0.0007181480759754777,0.0007077649934217334
407,0.0006924959016032517,0.0007146982243284583
408,0.0006984270294196904,0.0007078244816511869
409,0.0006961512845009565,0.0006928351940587163
410,0.0006801709532737732,0.000706705788616091
411,0.0006911351229064167,0.0006874860846437514
412,0.0006758464151062071,0.0006866471376270056
413,0.0006756176007911563,0.0006907234201207757
414,0.0006765992729924619,0.0006756716757081449
415,0.000663880433421582,0.000679289223626256
416,0.0006692540482617915,0.0006743828416801989
417,0.0006618947954848409,0.0006686769775114954
418,0.0006569038378074765,0.0006690263980999589
419,0.00065962242661044,0.0006616731989197433
420,0.00065063894726336,0.00066206423798576
421,0.0006505901692435145,0.0006581348134204745
422,0.0006491258391179144,0.0006521841278299689
423,0.0006422834121622145,0.0006543902563862503
424,0.0006434331880882382,0.000648262444883585
425,0.0006395296659320593,0.0006442932644858956
426,0.0006352438358590007,0.0006460492149926722
427,0.0006357305101118982,0.0006396474200300872
428,0.0006311878096312284,0.0006369429756887257
429,0.0006285554845817387,0.0006377153331413865
430,0.0006280619418248534,0.0006319416570477188
431,0.0006237876368686557,0.0006297858781181276
432,0.000621914688963443,0.0006297750514931977
433,0.0006207248079590499,0.0006248045829124749
434,0.0006169593543745577,0.000622799969278276
435,0.000615314522292465,0.0006223121890798211
436,0.0006137681193649769,0.0006180081982165575
437,0.0006104665226303041,0.0006159924087114632
438,0.0006088074296712875,0.0006152356509119272
439,0.0006071322131901979,0.0006114075076766312
440,0.0006041877786628902,0.000609342590905726
441,0.000602424144744873,0.0006084293127059937
442,0.0006007336196489632,0.0006049466319382191
443,0.0005980642163194716,0.0006028558127582073
444,0.0005961728165857494,0.0006018287385813892
445,0.0005945017328485847,0.0005986285977996886
446,0.0005920625990256667,0.0005965495365671813
447,0.0005900507094338536,0.0005953888758085668
448,0.0005883834091946483,0.00059244513977319
449,0.0005861532408744097,0.000590412353631109
450,0.0005840521771460772,0.0005890549509786069
451,0.0005823465762659907,0.0005863545811735094
452,0.0005803050007671118,0.0005844083498232067
453,0.0005781691870652139,0.0005827898858115077
454,0.0005763804656453431,0.0005803212407045066
455,0.0005744858644902706,0.0005785026587545872
456,0.0005723833455704153,0.0005766002577729523
457,0.0005704912473447621,0.0005743366200476885
458,0.0005686737713404,0.0005726575618609786
459,0.0005666615907102823,0.0005705132498405874
460,0.0005646904464811087,0.0005684089264832437
461,0.0005628690705634654,0.0005668174708262086
462,0.000560960965231061,0.0005645363125950098
463,0.0005589748616330326,0.0005625526537187397
464,0.0005570961511693895,0.0005609335494227707
465,0.0005552497459575534,0.0005586493643932045
466,0.000553312711417675,0.0005567768821492791
467,0.0005513836513273418,0.0005550064379349351
468,0.0005495311343111098,0.0005528199835680425
469,0.0005476573714986444,0.0005510558839887381
470,0.0005457313964143395,0.0005490844487212598
471,0.0005438385996967554,0.000547029310837388
472,0.0005419850931502879,0.000545323418918997
473,0.0005401017842814326,0.0005432157777249813
474,0.0005381943774409592,0.0005412844475358725
475,0.0005363168893381953,0.0005395254702307284
476,0.0005344582605175674,0.0005374092143028975
477,0.000532576406840235,0.0005355855100788176
478,0.0005306827370077372,0.000533680256921798
479,0.0005288097891025245,0.0005316492752172053
480,0.0005269478424452245,0.0005298832547850907
481,0.0005250705289654434,0.0005278515163809061
482,0.0005231850082054734,0.0005259314784780145
483,0.0005213122349232435,0.000524117611348629
484,0.0005194477853365242,0.0005220689927227795
485,0.0005175747792236507,0.0005202395841479301
486,0.0005156940896995366,0.0005183002795092762
487,0.0005138193955644965,0.0005163257010281086
488,0.0005119518609717488,0.0005145136383362114
489,0.0005100811831653118,0.0005124949966557324
490,0.0005082036950625479,0.000510615122038871
491,0.0005063266726210713,0.0005087207537144423
492,0.0005044545978307724,0.0005067307502031326
493,0.000502583512570709,0.0005048966268077493
494,0.0005007080035284162,0.0005029088351875544
495,0.000498829351272434,0.0005010010791011155
496,0.0004969522706232965,0.0004991136374883354
497,0.0004950772854499519,0.0004971254384145141
498,0.0004932013689540327,0.0004952677991241217
499,0.0004913219599984586,0.0004932926967740059
500,0.0004894407466053963,0.0004913732991553843
501,0.0004875601443927735,0.000489473226480186
502,0.0004856800951529294,0.00048749198322184384
503,0.0004837987944483757,0.0004856158629991114
504,0.0004819149908144027,0.0004836398584302515
505,0.0004800293536391109,0.0004817206645384431
506,0.00047814310528337955,0.00047979774535633624
507,0.0004762565658893436,0.00047782633919268847
508,0.00047436909517273307,0.00047593205817975104
509,0.00047247984912246466,0.0004739496507681906
510,0.00047058850759640336,0.00047203394933603704
511,0.00046869571087881923,0.00047008172259666026
512,0.0004668017500080168,0.00046812434447929263
513,0.0004649069451261312,0.0004662035789806396
514,0.00046301065594889224,0.0004642200074158609
515,0.0004611127369571477,0.0004623022396117449
516,0.0004592128680087626,0.000460322160506621
517,0.0004573112528305501,0.0004583813715726137
518,0.00045540815335698426,0.0004564230621326715
519,0.00045350377331487834,0.00045445316936820745
520,0.00045159776345826685,0.00045251267147250473
521,0.00044969021109864116,0.00045052432687953115
522,0.00044778091250918806,0.0004485862154979259
523,0.0004458697512745857,0.0004465949023142457
524,0.0004439569020178169,0.0004446452367119491
525,0.0004420422192197293,0.0004426617524586618
526,0.0004401258775033057,0.0004406941297929734
527,0.000438207876868546,0.00043872089008800685
528,0.0004362882173154503,0.000436736096162349
529,0.00043436684063635767,0.0004347701324149966
530,0.0004324437177274376,0.00043277250370010734
531,0.0004305188776925206,0.0004308090137783438
532,0.0004285923205316067,0.000428802304668352
533,0.00042666392982937396,0.00042683855281211436
534,0.0004247338802088052,0.0004248252371326089
535,0.00042280208435840905,0.00042285953531973064
536,0.0004208685422781855,0.00042084025335498154
537,0.0004189332539681345,0.0004188738821540028
538,0.0004169963940512389,0.00041684595635160804
539,0.0004150579043198377,0.0004148825828451663
540,0.0004131177847739309,0.0004128415312152356
541,0.0004111762100365013,0.000410888489568606
542,0.0004092331510037184,0.0004088247660547495
543,0.00040728901512920856,0.00040689687011763453
544,0.00040534400613978505,0.0004047931870445609
545,0.00040339905535802245,0.00040292166522704065
546,0.00040145564707927406,0.00040074478602036834
547,0.00039951695362105966,0.00039900411502458155
548,0.00039758955244906247,0.0003966981603298336
549,0.0003956883738283068,0.0003952920960728079
550,0.00039384615956805646,0.00039281355566345155
551,0.00039213846321217716,0.0003924259508494288
552,0.00039074153755791485,0.0003901577729266137
553,0.00039007412851788104,0.00039361242670565844
554,0.00039113342063501477,0.00039523604209534824
555,0.0003962378832511604,0.00041515156044624746
556,0.0004103115643374622,0.0004387008084449917
557,0.00044116252684034407,0.0005007477011531591
558,0.0004905234673060477,0.0005238013109192252
559,0.0005267066298983991,0.0004990229499526322
560,0.0004888208932243288,0.00039818621007725596
561,0.00040018721483647823,0.00037406582850962877
562,0.00037470777169801295,0.00043314837967045605
563,0.0004265008319634944,0.00044517841888591647
564,0.0004480021889321506,0.00040072007686831057
565,0.00039607344660907984,0.00036511922371573746
566,0.0003642503870651126,0.00039424627902917564
567,0.00039643188938498497,0.00041771732503548265
568,0.00041160680120810866,0.000373539311112836
569,0.000375209900084883,0.0003579032781999558
570,0.0003582982171792537,0.0003864459868054837
571,0.00038232633960433304,0.0003826805914286524
572,0.00038503852556459606,0.00035955774364992976
573,0.000357766286469996,0.00035505957202985883
574,0.000353691924829036,0.0003680343215819448
575,0.0003701878304127604,0.00036726819234900177
576,0.00036423347773961723,0.0003453637473285198
577,0.00034601203515194356,0.0003473098040558398
578,0.0003486330679152161,0.000360306614311412
579,0.000357572891516611,0.0003469203074928373
580,0.00034865501220338047,0.00033773292670957744
581,0.0003378478577360511,0.0003433532838243991
582,0.00034204553230665624,0.0003434742393437773
583,0.00034554762532934546,0.00033803979749791324
584,0.0003370931081008166,0.0003305779828224331
585,0.00033091529621742666,0.0003324682475067675
586,0.0003342290874570608,0.00033601096947677433
587,0.00033480438287369907,0.0003265092382207513
588,0.000328032678226009,0.00032308301888406277
589,0.0003240525256842375,0.00032637640833854675
590,0.0003259263467043638,0.0003233591851312667
591,0.00032541295513510704,0.0003200975770596415
592,0.0003202537482138723,0.0003162147186230868
593,0.0003170360578224063,0.0003157179453410208
594,0.0003176506725139916,0.0003169810224790126
595,0.0003169360279571265,0.0003112292324658483
596,0.0003130776749458164,0.0003087023796979338
597,0.0003100095200352371,0.00030897132819518447
598,0.00030959033756516874,0.00030672267894260585
599,0.00030894827796146274,0.0003054293629247695
600,0.00030616603908129036,0.000301503692753613
601,0.0003031626984011382,0.00029987841844558716
602,0.00030184045317582786,0.0003002302546519786
603,0.00030113136745058,0.00029692507814615965
604,0.0002992662775795907,0.0002951509377453476
605,0.0002965732419397682,0.0002928056346718222
606,0.0002945408341474831,0.00029109010938555
607,0.000293417542707175,0.00029079895466566086
608,0.0002921342966146767,0.0002876120270229876
609,0.00029007255216129124,0.00028592857415787876
610,0.00028779811691492796,0.00028406892670318484
611,0.00028604824910871685,0.00028219574596732855
612,0.000284741836367175,0.0002815155894495547
613,0.00028326816391199827,0.00027869688346982
614,0.00028135644970461726,0.0002771470171865076
615,0.00027932008379139006,0.0002752174623310566
616,0.0002775561879388988,0.00027336282073520124
617,0.0002760773350019008,0.0002724470687098801
618,0.0002745899837464094,0.0002699869801290333
619,0.00027287876582704484,0.0002686275402083993
620,0.00027100907755084336,0.0002664650382939726
621,0.00026919288211502135,0.00026473731850273907
622,0.00026754880673252046,0.0002634759002830833
623,0.00026601628633216023,0.0002613695978652686
624,0.0002644547785166651,0.00026019217330031097
625,0.00026278497534804046,0.00025793074746616185
626,0.0002610369410831481,0.00025643425760790706
627,0.00025929772527888417,0.00025463977362960577
628,0.0002576307160779834,0.00025287677999585867
629,0.00025603710673749447,0.0002515588130336255
630,0.0002544727467466146,0.00024954479886218905
631,0.0002528895565774292,0.0002482944109942764
632,0.00025126562104560435,0.00024621107149869204
633,0.0002496096713002771,0.00024480599677190185
634,0.00024794682394713163,0.00024292556918226182
635,0.00024630085681565106,0.00024133849365171045
636,0.0002446835278533399,0.00023975345538929105
637,0.00024309406580869108,0.00023800060444045812
638,0.00024152346304617822,0.0002366255794186145
639,0.0002399618097115308,0.0002347477711737156
640,0.0002384012332186103,0.00023346695525106043
641,0.00023683847393840551,0.00023152754874899983
642,0.00023527331359218806,0.00023027432325761765
643,0.0002337078913114965,0.00022832689865026623
644,0.00023214489920064807,0.00022708562028128654
645,0.00023058720398694277,0.00022515020100399852
646,0.0002290375850861892,0.00022394198458641768
647,0.00022749869094695896,0.00022200547391548753
648,0.00022597429051529616,0.00022088761033955961
649,0.00022446963703259826,0.00021891522919759154
650,0.00022299411648418754,0.0002180089068133384
651,0.00022156456543598324,0.00021596933947876096
